Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2013-09-02,1010.0,1034.5,1008.75,1028.425048828125,842.928955078125,2154034,0.0,0.0
2013-09-03,1025.050048828125,1033.5,993.0750122070312,1000.5499877929688,820.0818481445312,2355064,0.0,0.0
2013-09-04,1000.0,1039.4000244140625,996.9749755859375,1034.550048828125,847.9495239257812,2626516,0.0,0.0
2013-09-05,1034.5,1034.5,990.5250244140625,995.375,815.8403930664062,3927492,0.0,0.0
2013-09-06,1004.5,1012.5,987.5,994.4000244140625,815.041259765625,2759596,0.0,0.0
2013-09-10,993.0,1008.3499755859375,990.5,993.9500122070312,814.6722412109375,4300972,0.0,0.0
2013-09-11,1004.0,1009.0,991.75,996.9000244140625,817.0902099609375,3008494,0.0,0.0
2013-09-12,997.5,999.2750244140625,972.9000244140625,983.9500122070312,806.4761352539062,1905568,0.0,0.0
2013-09-13,982.5,995.0,973.2750244140625,976.875,800.6771240234375,2096320,0.0,0.0
2013-09-16,975.0,992.5,947.0250244140625,951.2750244140625,779.694580078125,2460506,0.0,0.0
2013-09-17,950.0,976.2750244140625,948.5499877929688,973.7249755859375,798.0952758789062,3327816,0.0,0.0
2013-09-18,971.0250244140625,982.4000244140625,968.9500122070312,977.25,800.9843139648438,2109818,0.0,0.0
2013-09-19,974.0,995.0,963.25,983.1500244140625,805.8202514648438,3907240,0.0,0.0
2013-09-20,975.0,994.9500122070312,970.5,975.1500244140625,799.263427734375,3591858,0.0,0.0
2013-09-23,975.0,988.5999755859375,970.0,977.5499877929688,801.2302856445312,2988758,0.0,0.0
2013-09-24,977.5,988.9500122070312,963.0,969.75,794.83740234375,4940300,0.0,0.0
2013-09-25,970.75,985.4749755859375,960.0999755859375,979.5250244140625,802.8490600585938,4333858,0.0,0.0
2013-09-26,977.4000244140625,987.0499877929688,967.5499877929688,971.4500122070312,796.2305908203125,4919704,0.0,0.0
2013-09-27,971.5499877929688,980.9749755859375,968.7249755859375,974.0499877929688,798.361572265625,1784666,0.0,0.0
2013-09-30,977.0,980.9249877929688,960.0,963.9000244140625,790.0423583984375,1987350,0.0,0.0
2013-10-01,966.0,977.4249877929688,958.3499755859375,974.5250244140625,798.7510375976562,1591994,0.0,0.0
2013-10-03,985.9000244140625,1018.4500122070312,980.2000122070312,1012.2999877929688,829.7125244140625,4672354,0.0,0.0
2013-10-04,1016.0,1034.5,1013.4749755859375,1016.7999877929688,833.4009399414062,1934032,0.0,0.0
2013-10-07,1017.5,1048.8499755859375,1012.6500244140625,1044.875,856.4119262695312,1993878,0.0,0.0
2013-10-08,1041.5,1049.0,1028.2750244140625,1030.7249755859375,844.814208984375,1828106,0.0,0.0
2013-10-09,1027.75,1048.824951171875,1022.5499877929688,1045.425048828125,856.8628540039062,1775858,0.0,0.0
2013-10-10,1044.0,1049.0,1033.625,1040.0,852.4163208007812,1164320,0.0,0.0
2013-10-11,1051.5,1069.0,1041.199951171875,1061.0250244140625,869.6489868164062,2284448,0.0,0.0
2013-10-14,1063.75,1112.5,1062.5,1106.375,906.8192749023438,4374460,0.0,0.0
2013-10-15,1117.5,1129.425048828125,1100.5,1107.699951171875,907.9052124023438,4665092,0.0,0.0
2013-10-17,1115.0,1115.0,1047.8499755859375,1054.2249755859375,864.07568359375,6687214,0.0,0.0
2013-10-18,1052.4000244140625,1066.9000244140625,1030.7750244140625,1060.324951171875,869.0753173828125,5346166,0.0,0.0
2013-10-21,1062.5,1063.9749755859375,1025.0,1035.824951171875,848.9942016601562,3685372,0.0,0.0
2013-10-22,1044.0,1053.824951171875,1038.425048828125,1044.675048828125,856.2481079101562,2044614,0.0,0.0
2013-10-23,1044.25,1051.5,1023.0750122070312,1030.574951171875,844.6912231445312,2455496,0.0,0.0
2013-10-24,1021.0,1041.175048828125,1000.9249877929688,1004.3499755859375,823.1962890625,3617758,0.0,0.0
2013-10-25,997.5,1036.0,997.5,1033.875,849.0869750976562,2527402,2.0,0.0
2013-10-28,1034.0,1044.9000244140625,1026.2750244140625,1031.9749755859375,847.5266723632812,1803942,0.0,0.0
2013-10-29,1032.5,1042.9000244140625,1023.9500122070312,1034.9000244140625,849.9286499023438,1829076,0.0,0.0
2013-10-30,1035.125,1050.0,1035.125,1045.9749755859375,859.0243530273438,2114874,0.0,0.0
2013-10-31,1044.5,1064.5,1039.699951171875,1056.0250244140625,867.278076171875,3523076,0.0,0.0
2013-11-01,1055.0,1070.9749755859375,1045.550048828125,1048.800048828125,861.3444213867188,1346480,0.0,0.0
2013-11-05,1050.0,1052.5,1015.8499755859375,1021.0,838.5130615234375,2261286,0.0,0.0
2013-11-06,1031.5,1051.7750244140625,1029.5250244140625,1045.550048828125,858.6752319335938,1667750,0.0,0.0
2013-11-07,1050.0,1074.074951171875,1040.1500244140625,1060.9749755859375,871.3431396484375,1956948,0.0,0.0
2013-11-08,1065.0,1065.875,1035.5999755859375,1045.425048828125,858.572509765625,1609346,0.0,0.0
2013-11-11,1045.0,1070.0,1025.0,1047.324951171875,860.1327514648438,1961138,0.0,0.0
2013-11-12,1048.425048828125,1060.8499755859375,1039.5,1043.574951171875,857.0531005859375,1000682,0.0,0.0
2013-11-13,1049.4749755859375,1053.0999755859375,1021.8250122070312,1024.5,841.3875122070312,1208338,0.0,0.0
2013-11-14,1036.0,1036.0,1010.9249877929688,1013.0999755859375,832.0250854492188,2129704,0.0,0.0
2013-11-18,1023.0,1029.949951171875,1016.125,1022.0,839.3343505859375,2831602,0.0,0.0
2013-11-19,1024.9749755859375,1027.5,1010.5999755859375,1014.9500122070312,833.5446166992188,2077864,0.0,0.0
2013-11-20,1023.4249877929688,1024.949951171875,1008.5,1011.7999877929688,830.9573974609375,1658696,0.0,0.0
2013-11-21,1011.5999755859375,1017.3499755859375,990.0,993.2999877929688,815.7638549804688,2302882,0.0,0.0
2013-11-22,995.5,1005.5,992.5499877929688,1000.4249877929688,821.6154174804688,1494494,0.0,0.0
2013-11-25,1004.0,1013.4249877929688,996.5499877929688,1006.625,826.7072143554688,1950998,0.0,0.0
2013-11-26,1001.5499877929688,1008.2249755859375,993.5,996.8499755859375,818.679443359375,2047412,0.0,0.0
2013-11-27,1004.5,1006.8499755859375,987.5,993.2249755859375,815.7022705078125,2120978,0.0,0.0
2013-11-28,996.5499877929688,998.2750244140625,985.0,992.2999877929688,814.9428100585938,2805722,0.0,0.0
2013-11-29,996.0,1007.3499755859375,990.9000244140625,1002.1749877929688,823.052734375,1924812,0.0,0.0
2013-12-02,997.5,1010.5,997.5,1006.9500122070312,826.9741821289062,1253260,0.0,0.0
2013-12-03,1008.0250244140625,1021.0,1007.5250244140625,1010.4000244140625,829.8074340820312,1449184,0.0,0.0
2013-12-04,1009.9500122070312,1015.7999877929688,996.8250122070312,1000.0250244140625,821.287109375,1519036,0.0,0.0
2013-12-05,1008.0,1016.7750244140625,991.5250244140625,993.5750122070312,815.9898681640625,1397190,0.0,0.0
2013-12-06,995.5,1005.0,995.5,1000.1500244140625,821.3895874023438,1446962,0.0,0.0
2013-12-09,1014.5,1014.9749755859375,1000.0,1002.4249877929688,823.258056640625,1826340,0.0,0.0
2013-12-10,1000.0,1044.5,1000.0,1041.375,855.2462158203125,3653334,0.0,0.0
2013-12-11,1039.5,1043.425048828125,1021.5,1029.0250244140625,845.1036987304688,1556062,0.0,0.0
2013-12-12,1022.5,1032.0,1012.5499877929688,1014.4500122070312,833.1336669921875,1655964,0.0,0.0
2013-12-13,1018.9749755859375,1022.5,997.5,1000.9000244140625,822.0057373046875,3463350,0.0,0.0
2013-12-16,1006.8499755859375,1019.9000244140625,1002.5750122070312,1009.5750122070312,829.1300659179688,2858500,0.0,0.0
2013-12-17,1015.7999877929688,1032.925048828125,1015.0,1022.6749877929688,839.8887939453125,2995474,0.0,0.0
2013-12-18,1020.0,1035.5,1019.0,1027.9000244140625,844.1798095703125,1587990,0.0,0.0
2013-12-19,1037.9749755859375,1055.0,1031.324951171875,1040.75,854.7329711914062,2161986,0.0,0.0
2013-12-20,1044.050048828125,1065.0,1042.925048828125,1060.2750244140625,870.7681274414062,1965812,0.0,0.0
2013-12-23,1064.9749755859375,1071.7249755859375,1048.9749755859375,1054.5250244140625,866.0460815429688,1321224,0.0,0.0
2013-12-24,1059.9000244140625,1064.5,1052.125,1055.3499755859375,866.723388671875,870156,0.0,0.0
2013-12-26,1057.5,1058.5,1045.7249755859375,1050.1500244140625,862.4528198242188,2297194,0.0,0.0
2013-12-27,1053.5,1084.949951171875,1052.5,1080.324951171875,887.234619140625,2479946,0.0,0.0
2013-12-30,1085.0,1087.625,1073.3499755859375,1078.0250244140625,885.3457641601562,1668776,0.0,0.0
2013-12-31,1080.050048828125,1092.4749755859375,1075.449951171875,1086.0250244140625,891.9158325195312,1245776,0.0,0.0
2014-01-01,1090.050048828125,1092.25,1075.550048828125,1076.6500244140625,884.2166137695312,529952,0.0,0.0
2014-01-02,1083.0,1094.5,1078.074951171875,1083.5,889.8423461914062,1726948,0.0,0.0
2014-01-03,1082.3499755859375,1114.550048828125,1073.625,1111.0999755859375,912.509033203125,2618174,0.0,0.0
2014-01-06,1114.5,1122.0,1098.5,1119.800048828125,919.6541137695312,2311810,0.0,0.0
2014-01-07,1120.0,1128.2249755859375,1099.5,1103.074951171875,905.9187622070312,2897486,0.0,0.0
2014-01-08,1106.0,1122.0,1105.0,1116.324951171875,916.8003540039062,2550020,0.0,0.0
2014-01-09,1114.375,1127.75,1111.050048828125,1120.9749755859375,920.6188354492188,2582206,0.0,0.0
2014-01-10,1130.0,1154.9000244140625,1117.5,1140.449951171875,936.61328125,3369334,0.0,0.0
2014-01-13,1142.5,1192.0,1142.5,1184.375,972.6879272460938,3814316,0.0,0.0
2014-01-14,1186.0,1192.4000244140625,1160.0,1163.375,955.4410400390625,2974964,0.0,0.0
2014-01-15,1171.2249755859375,1189.0999755859375,1163.5,1176.800048828125,966.4666137695312,3048854,0.0,0.0
2014-01-16,1190.0,1190.050048828125,1162.5,1175.1500244140625,965.1114501953125,2997962,0.0,0.0
2014-01-17,1149.0,1149.0,1103.0250244140625,1106.5250244140625,908.751953125,7564756,0.0,0.0
2014-01-20,1109.4749755859375,1175.0,1107.75,1169.0999755859375,960.1424560546875,6010558,0.0,0.0
2014-01-21,1167.0,1169.625,1137.550048828125,1140.1500244140625,936.3670654296875,3132282,0.0,0.0
2014-01-22,1143.550048828125,1148.425048828125,1132.050048828125,1137.0250244140625,933.8004150390625,2384030,0.0,0.0
2014-01-23,1134.050048828125,1138.3499755859375,1118.6500244140625,1126.2249755859375,924.9307250976562,2290762,0.0,0.0
2014-01-24,1122.0,1141.625,1117.5,1124.3499755859375,923.39111328125,1850266,0.0,0.0
2014-01-27,1113.0,1129.75,1110.050048828125,1114.800048828125,917.1793212890625,2532948,2.0,0.0
2014-01-28,1116.0,1123.925048828125,1098.050048828125,1106.175048828125,910.0833740234375,2852166,0.0,0.0
2014-01-29,1120.0,1120.0,1102.5,1104.9000244140625,909.0344848632812,1698076,0.0,0.0
2014-01-30,1099.0250244140625,1113.5,1095.0,1108.800048828125,912.2432250976562,2225250,0.0,0.0
2014-01-31,1112.550048828125,1134.9000244140625,1110.5,1120.5250244140625,921.8895874023438,2174246,0.0,0.0
2014-02-03,1111.0,1122.125,1095.4000244140625,1097.2249755859375,902.719970703125,1362480,0.0,0.0
2014-02-04,1087.0,1087.5,1056.0250244140625,1075.675048828125,884.9899291992188,2694166,0.0,0.0
2014-02-05,1081.9000244140625,1100.0,1070.0,1097.199951171875,902.6991577148438,1853650,0.0,0.0
2014-02-06,1090.0,1094.949951171875,1072.5,1087.625,894.8214721679688,1922652,0.0,0.0
2014-02-07,1095.0,1097.5,1065.5,1072.199951171875,882.1309814453125,1990912,0.0,0.0
2014-02-10,1072.0,1072.0,1042.550048828125,1046.7750244140625,861.2129516601562,4019270,0.0,0.0
2014-02-11,1050.0,1063.25,1048.0,1050.8499755859375,864.5655517578125,3568786,0.0,0.0
2014-02-12,1059.0,1061.800048828125,1047.5,1052.7249755859375,866.1084594726562,3074348,0.0,0.0
2014-02-13,1053.5,1069.199951171875,1048.25,1066.875,877.7501220703125,2094350,0.0,0.0
2014-02-14,1068.949951171875,1092.375,1064.050048828125,1083.949951171875,891.7982177734375,1910062,0.0,0.0
2014-02-17,1080.0,1093.0,1073.5999755859375,1082.699951171875,890.7695922851562,1670394,0.0,0.0
2014-02-18,1082.5,1095.5,1077.925048828125,1083.0,891.0164794921875,1526916,0.0,0.0
2014-02-19,1085.0,1107.5,1081.125,1098.9749755859375,904.1596069335938,1072918,0.0,0.0
2014-02-20,1103.0,1111.0,1091.4000244140625,1094.675048828125,900.6217651367188,1587924,0.0,0.0
2014-02-21,1099.0,1106.5,1095.375,1102.8499755859375,907.3474731445312,1717860,0.0,0.0
2014-02-24,1102.0,1102.625,1085.050048828125,1088.949951171875,895.9117431640625,2450424,0.0,0.0
2014-02-25,1094.5,1099.75,1090.0,1094.449951171875,900.4365234375,3305374,0.0,0.0
2014-02-26,1097.0,1097.5,1088.574951171875,1091.074951171875,897.6600341796875,3859712,0.0,0.0
2014-02-28,1080.5,1140.0,1080.074951171875,1137.875,936.163818359375,3988192,0.0,0.0
2014-03-03,1135.9000244140625,1149.5,1114.0,1120.0250244140625,921.4781494140625,1606078,0.0,0.0
2014-03-04,1116.5999755859375,1127.0,1112.0,1120.324951171875,921.7247924804688,2030332,0.0,0.0
2014-03-05,1127.425048828125,1143.125,1121.2750244140625,1125.949951171875,926.3527221679688,2302006,0.0,0.0
2014-03-06,1126.425048828125,1130.0,1116.074951171875,1120.375,921.7659912109375,1314562,0.0,0.0
2014-03-07,1122.75,1125.0250244140625,1076.4000244140625,1114.25,916.72705078125,4698472,0.0,0.0
2014-03-10,1114.050048828125,1114.25,1067.5,1071.324951171875,881.4110717773438,3829768,0.0,0.0
2014-03-11,1077.5,1088.824951171875,1061.0,1075.824951171875,885.1134033203125,2550254,0.0,0.0
2014-03-12,1076.5,1094.875,1076.5,1089.7249755859375,896.5491943359375,1669788,0.0,0.0
2014-03-13,1074.0250244140625,1101.0,1068.425048828125,1074.7750244140625,884.2496948242188,2019884,0.0,0.0
2014-03-14,1070.5,1080.25,1062.1500244140625,1069.7750244140625,880.1358642578125,2161246,0.0,0.0
2014-03-18,1067.75,1075.9000244140625,1052.125,1061.0,872.9163818359375,2565842,0.0,0.0
2014-03-19,1037.5,1037.5,1006.5250244140625,1019.7000122070312,838.937744140625,8652662,0.0,0.0
2014-03-20,1019.0,1061.449951171875,1005.7000122070312,1054.0999755859375,867.239501953125,5728956,0.0,0.0
2014-03-21,1062.5,1072.5,1042.5,1063.5,874.9732666015625,4680776,0.0,0.0
2014-03-24,1068.4749755859375,1078.9749755859375,1063.074951171875,1076.300048828125,885.5043334960938,2183014,0.0,0.0
2014-03-25,1072.0,1086.0,1065.0,1073.324951171875,883.056396484375,2249968,0.0,0.0
2014-03-26,1074.0250244140625,1079.25,1043.7750244140625,1046.75,861.1926879882812,3192350,0.0,0.0
2014-03-27,1050.4749755859375,1057.5,1032.5250244140625,1047.125,861.5012817382812,5012476,0.0,0.0
2014-03-28,1048.5,1061.425048828125,1040.0250244140625,1051.050048828125,864.73046875,2971162,0.0,0.0
2014-03-31,1052.0,1072.4749755859375,1041.0,1066.574951171875,877.5031127929688,2683268,0.0,0.0
2014-04-01,1072.5,1092.5,1072.449951171875,1088.3499755859375,895.4180908203125,2755932,0.0,0.0
2014-04-02,1095.0,1101.0,1080.5250244140625,1086.125,893.5875244140625,3763016,0.0,0.0
2014-04-03,1086.425048828125,1091.0,1073.800048828125,1083.25,891.222412109375,1581194,0.0,0.0
2014-04-04,1086.0,1093.5,1065.0,1069.425048828125,879.847900390625,1694656,0.0,0.0
2014-04-07,1065.050048828125,1082.9749755859375,1060.3499755859375,1076.9000244140625,885.9977416992188,2594986,0.0,0.0
2014-04-09,1076.0,1081.0,1052.5,1070.199951171875,880.4853515625,3350500,0.0,0.0
2014-04-10,1070.199951171875,1074.324951171875,1057.5999755859375,1063.074951171875,874.6237182617188,2152886,0.0,0.0
2014-04-11,1059.0,1087.449951171875,1050.0,1082.050048828125,890.23486328125,2340742,0.0,0.0
2014-04-15,1090.5,1129.0,1087.0250244140625,1126.375,926.7025756835938,3597244,0.0,0.0
2014-04-16,1132.0,1132.0,1092.0999755859375,1098.1500244140625,903.48095703125,3475910,0.0,0.0
2014-04-17,1110.0,1113.5,1071.3499755859375,1111.449951171875,914.42333984375,7681438,0.0,0.0
2014-04-21,1110.0,1121.449951171875,1105.6500244140625,1110.875,913.949951171875,1842594,0.0,0.0
2014-04-22,1116.9749755859375,1124.949951171875,1109.949951171875,1110.5250244140625,913.662109375,1486274,0.0,0.0
2014-04-23,1115.699951171875,1121.949951171875,1100.550048828125,1106.875,910.6591186523438,1938992,0.0,0.0
2014-04-24,1106.875,1106.875,1106.875,1106.875,910.6591186523438,0,0.0,0.0
2014-04-25,1113.5,1117.5,1096.5999755859375,1102.625,907.1626586914062,3160448,0.0,0.0
2014-04-28,1102.625,1111.3499755859375,1090.050048828125,1095.675048828125,901.4448852539062,2550766,0.0,0.0
2014-04-29,1093.0,1103.175048828125,1088.449951171875,1097.125,902.6376953125,1846180,0.0,0.0
2014-04-30,1092.550048828125,1102.800048828125,1090.5,1094.5999755859375,900.56005859375,2397378,0.0,0.0
2014-05-02,1090.625,1109.949951171875,1090.625,1104.2249755859375,908.4791259765625,1917778,0.0,0.0
2014-05-05,1105.4000244140625,1114.5,1102.074951171875,1106.8499755859375,910.6387939453125,1314478,0.0,0.0
2014-05-06,1106.8499755859375,1110.800048828125,1095.0,1099.449951171875,904.5504150390625,961232,0.0,0.0
2014-05-07,1095.5250244140625,1101.5,1070.050048828125,1082.7750244140625,890.8314819335938,4716182,0.0,0.0
2014-05-08,1082.550048828125,1090.9000244140625,1073.824951171875,1081.0250244140625,889.3917236328125,2606900,0.0,0.0
2014-05-09,1076.0,1092.3499755859375,1076.0,1079.949951171875,888.5071411132812,1799440,0.0,0.0
2014-05-12,1076.5,1083.3499755859375,1061.574951171875,1079.675048828125,888.2811279296875,2886064,0.0,0.0
2014-05-13,1082.9000244140625,1119.5,1082.9000244140625,1105.4749755859375,909.5072021484375,2547484,0.0,0.0
2014-05-14,1107.199951171875,1118.8499755859375,1100.550048828125,1108.050048828125,911.626220703125,1389228,0.0,0.0
2014-05-15,1108.050048828125,1112.5,1085.574951171875,1096.574951171875,902.18505859375,2520196,0.0,0.0
2014-05-16,1100.0250244140625,1126.699951171875,1050.125,1080.375,888.85693359375,5241798,0.0,0.0
2014-05-19,1075.0,1080.0,999.75,1018.3499755859375,837.8272094726562,6516606,0.0,0.0
